CleaningType,Dataset,SampleID,SampleText
Triplet duplicates,Wikipedia,19,"Annála na gCeithre Máistrí
Maidir leis an ngramadach, is léir go raibh cuid mhór de shaintréithre tipiciúla na gramadaí Gaelaí imithe as úsáid sa Mhanainnis i bhfad bhfad sula bhfuair Ned Maddrell bás - i bhfad sular saolaíodh é, fiú. Chuaigh an tuiseal ginideach in éag, chomh maith leis an saorbhriathar, an chopail agus an aidiacht shealbhach. B'é an tionchar láidir ón Lochlainnis ba chúis leis na forbairtí seo, mar a chreidtear inniu. Dá thoradh sin, áfach, bíonn an Mhanainnis - fiú an Mhanainnis """"chlasaiceach"""" - an-chosúil le droch-Ghaeilge thipiciúil an Bhéarlóra. Ach ar ndóigh, tá gaol ag an mBéarla leis na teangacha Lochlannacha, agus dhéanfadh na Lochlannaigh dearmaid ghramadúla den chineál chéanna agus a dhéanann na Béarlóirí.
Chuaigh sí, ina dhiaidh sin, go Caiseal i dTiobraid Árainn, go dtí Graí Náisiúnta na hÉireann agus go dtí an Margadh Sasanach i gCorcaigh.
Critical Essays, 1946
Faetano"
Triplet duplicates,Wikipedia,20,"1873 — Matty Matthews, dornálaí Meiriceánach
Eiscir Riada – an tSlí Mhór, bóthar ársa in Éirinn
Níor mhaolaigh ar an ngéarchéim le teacht na bliana 1953 ach an oiread. Chinn Churchill tacaíocht a thabhairt don fhorghabháil chumhachta san Iaráin, ó bhí cuidiú ag teacht ó Uachtarán na Stát Aontaithe, Dwight Eisenhower, agus é siúd an-bhuartha faoin dóigh a raibh Mossadegh ag déanamh mórtachais leis na Sóivéadaigh. B'é an Ginearál Fazlollah Zahedi a bhí ag teacht chun tosaigh mar cheannaire an fhreasúra in aghaidh Mossadegh, agus na Sasanaigh is na Meiriceánaigh ag taobhú leis dá réir sin. Bhí na léirsithe is na mórshiúlta ag dul i dtreise san Iaráin i samhradh na bliana 1953, agus nuair a chóirigh Mossadegh reifreann a d'iompaigh amach a bheith mí-ionraic go hiomlán, agus 99.9 % de na vótaí caite ar mhaithe le Mossadegh, mar dhea, chonaic Zahedi go raibh a lá tagtha. Le maoiniú na gcumhachtaí coimhthíocha, chuaigh sé i gceannas ar an tír, agus ghéill Mossadegh dó ar an bhfichiú lá de Mhí Lúnasa, 1953.
I nGaeilge amháin a scríobhann sí féin, ach cuireann sí fáilte roimh aistriúcháin. Is aoibhinn léi an teanga agus dar léi ‘Irish is a language of beauty, historical significance, ancient roots and an immense propensity for poetic expression through its everyday use’. Tá Béarla, Tuircis, Fraincis, Gearmáinis agus Ísiltíris ar a toil aici freisin.
Daoine a fuair bás ar an lá seo"
Triplet duplicates,Wikipedia,21,"Blianta
24 Bealtaine — Jean-Paul Marat, idé-eolaí agus tíoránach cruálach le linn Réabhlóid na Fraince
Is í an Fhraincis an t-aon teanga oifigiúil i Monacó, cé go bhfuil teanga ag muintir na háite atá níos cosúla le canúint Liguria san Iodáil ná leis an bhFraincis.
An tSeirbia
Stáblaí Áigéis"
Triplet duplicates,Wikipedia,22,"1940 — Tom Jones, amhránaí
Eachtraí
Is é Andraiméide (nó Andromeda i mBéarla)  an réaltra bíseach is giorra dár réaltra féin, Bealach na Bó Finne, agus meastar go bhfuil thart ar thrilliún réalta ann. Agus tá breis agus 100 billiún réaltra ar nós Andromeda sa chruinne ar fad, is cosúil.
Iarann
Phoebe"
Triplet duplicates,Wikipedia,23,"1989 — Theo Walcott, imreoir sacair
D´fhoilsigh sé a chéad chnuasach filíochta, Coinnle Geala, i 1942. Ach ba ar a chostas féin a d’fhoilsigh sé a chéad dá chnuasach Coinnle Geala, agus Dánta Aniar (1943), agus ba bheag aird a fuair siad ó lucht critice dáiríre. Cuireadh níos mó spéise sa tríú cnuasach leis, Rogha Dánta (1949). Ghnóthaigh sé tuilleadh aitheantais de réir a chéile ina dhiaidh sin.  """"Bhí stíl dá chuid féin ag an Direánach, ‘stíl choigilteach nach dual di a bheith fiontrach, stíl nár mhiste clasaiceach a thabhairt uirthi,' a scríobh  Eoghan Ó hAnluain.
T2, An Eabhrais
8 Eanáir — Alexandr Mikhailovich Prokhorov, fisiceoir Rúiseach (r. 1916)
Daoine a rugadh i 1880"
Triplet duplicates,Wikipedia,24,"Ní leanann teorainneacha na comhairlí ceantair teorainneacha an chontae go hiomlán, áfach. Tá roinnt de Chontae Dhoire i gComhairle Ceantair an Choirr Chríochaigh, roinnt d'Ard Mhacha i gComhairle Bhuirg Dhún Geanainn agus Thír Eoghain Theas, agus tá roinnt de Thír Eoghain i gComhairle Ceantair Fhear Manach.
Féilte
Titeann an abha tuairim 65m d'airde idir Cill Dálua agus Luimneach a bhfuil gan ach 20km i bhfad óna chéile.
Tagraíonn téacs an amhráin don bhua a rug na hAlbanaigh, a raibh Roibeard de Brús i gceannas orthu, ar na Sasanaigh, agus iad faoi chomandracht an Rí Éamann a Dó, i gCath Allt a' Bhonnaich sa bhliain 1314
Críostaithe"
Triplet duplicates,Wikipedia,25,"1988: Naguib Mahfouz, úrscéalaí, An Éigipt
1974 — Penélope Cruz, ban-aisteoir Spáinneach
Të lidhim besën për shpëtim
Cultúr
Na Rómhánaigh"
Triplet duplicates,Wikipedia,26,"Tá altraí ann freisin, a dhéanann a gcuid oibre i dtithe altranais, a chuirtear ar bun do dhaoine nach féidir leo ach an-bheagán aire a thabhairt dóibh féin, nó a dhéanann freastal ar othair ina mbaile féin.
1888 — Eugene O'Neill, drámadóir (b.1953)
Paddi.net — Planning Architecture Design Database Ireland
An Cloch (don A24 agus A25)
E"
Triplet duplicates,Wikipedia,27,"Cath Verdun,  21 Feabhra go 18 Nollaig 1916.  Maraíodh thart ar 300,000 saighdiúirí ar an dá thaobh.
Daoine a rugadh i 1809
An Úcráin
Is é treoir-cháin chríocha an euro, a shocraíonn Banc Ceannais na hEorpa, 3.25 %.
Opera Náisiúnta na Breataine Bige, Caerdíd"
Triplet duplicates,Wikipedia,28,"Tagairtí
Cuireadh béim ó thús ar theanga na ndaoine a úsáid i searmanais agus i bpaidreacha. Dá bhrí sin rinneadh aistriúchán ar Leabhar na nUrnaithe Coitianta agus ar an Tiomna Nua go Gaeilge.
1980 — John McCann, polaiteoir Éireannach
Daoine a rugadh i 1767
Is í an Vítneaimis teanga oifigiúil Vítneam. Cé go bhfuil sí á labhairt ag na Vítneamaigh leis na cianta cairbreacha anuas, ní bhfuair sí stádas ceart oifigiúil i gcúrsaí riaracháin na tíre roimh an bhfichiú haois. An chuid ba mhó den am, b'í an tSínis Chlasaiceach a rinne an gnó sin. Bhí an leagan Chữ Nôm den Vítneaimis á úsáid i gcúrsaí riaracháin nuair a bhí na rítheaghlaigh Ho (1400-1407) agus Tay Son (1778-1802) ag rialú na tíre. Nuair a choilínigh na Francaigh an tír, chuir siad an Fhraincis in áit na Sínise mar theanga oifigiúil riaracháin. Níor bronnadh an stádas oifigiúil ar an Vítneaimis sular fhág na Francaigh an tír."
Triplet duplicates,Wikipedia,29,"Nollaig, 14
Thar na blianta, ní bhfuair Gaeilge na hAlban an t-aitheantas céanna agus a fuair an Bhreatnais ó rialtas na Ríochta Aontaithe. Ach ó tháinig féin-riail chun saoil, tá níos mó suime á chur i gcúrsaí Albanacha, agus tá ré-bhille Gaeilge foilsithe ag Parlaimint na hAlban.
1984 — Martin Ryle, radairéalteolaí Sasanach (r. 1918)
1959 — Seán Goulding, polaiteoir Éireannach
Daoine a rugadh ar an lá seo"
Triplet duplicates,Wikipedia,30,"IIE -Infheistíocht Indíreach Eachtrach
16 Sreig Mhór, Ciarraí
Tarluithe eile
Tugadh """"The Welsh Wizard"""" (Draoi na Breataine Bige) air mar gheall ar a chumas mar pholaiteoir.
TFC - Teicneolaíocht faisnéise agus cumarsáide"
Triplet duplicates,Wikipedia,31,"Cluichí foirne
1981 — Cecelia Ahern, úrscéalaí Éireannach
1948 — Pat Kenny, láithreoir teilifíse agus raidió Éireannach
Stair na Fraince
Cuid den phríomhbhóthar náisiúnta idir Baile Átha Cliath agus Corcaigh is ea an N8. Tosaíonn cúrsa an bhóthair mar chasadh ón M7 gar do Phort Laoise, agus ansin, téann sé ó dheas trí Chontae Thiobraid Árann agus an taobh thuaidh de Chontae Chorcaí go Corcaigh. Is cuid den mhótarbhealach M8 é, den chuid is mó."
Triplet duplicates,Wikipedia,32,"Tarluithe
An tInbhear, Idirghleann
Naisc
.i. - eadhon (nó eadhón; téarma liteartha ar bhrí leis """"is é sin"""")
1990 — Donncha Ó Cróinín, ollamh Éireannach (r. 1919)"
Triplet duplicates,Wikipedia,33,"Glasbaidh, Glaschu Úr
1934 — Lennie Hoffmann, Barún Hoffmann, breitheamh i Sasana
Déanta na fírinne, níl sé furasta a rá, ach an oiread, an """"satailít"""" é Carón dháiríre. B'fhearr a rá gur córas imtharraingthe iad Plútón agus Carón in éineacht, agus go bhfuil an bheirt acu ag timpeallú meáchanlár an chórais sin. Tá an meáchanlár sin suite in aice le Plútón, ach níl sé taobh istigh de.
1974 — Randall Bailey, dornálaí Meiriceánach
31 Márta - ruaigtear Giúdaigh as Prág"
Triplet duplicates,Wikipedia,34,"1975 — Conrad Hal Waddington, bitheolaí Briotanach (r. 1905)
Miotaseolaíocht
1785 — Pierre Louis Dulong, eolaí Francach
1610 — Matteo Ricci, sagart Iodálach (r. 1552)
Ná déantar dearmad nach raibh aon leabhar beannaithe ag baint leis an gcreideamh seo, ach gur scríobh Lochlannaigh Críostaithe ar nós Snorri Sturluson na Íoslainne faoi, na céadta bliain tar éis dá gcine iompú ar an gCríostaíocht. Mar sin féin, is cinnte nach léirithe cruinne don mhéid a chreideadh na Lochlannaigh roimh theacht na Críostaíochta iad na foinsí atá ar marthain."
Triplet duplicates,Wikipedia,35,"Paragua
Caitilín Dubh
Tarluithe eile
1963 — Seal, amhránaí Sasanach
1956 — Mariano Brull, scríbhneoir agus taidhleoir Cúbach (r. 1891"
Triplet duplicates,Wikipedia,36,"An Fheoir
2008 — Paul Newman, aisteoir Meiriceánach (r.1925)
Cú Chulainn mar Laoch
An Aragóin
1981 — Kerry-Anne Mendoza, scríbhneoir agus iriseoir Sasanach"
Triplet duplicates,Wikipedia,37,"An Dóigh leis an gCóran a léamh os ard
1838 — Edward Williams Morley, ceimiceoir fisiceach Meiriceánach
30 Samhain — A. L. F. Rivet, seandálaí Sasanach
Sa bhliain 1784, thug Gandon faoi theach cúirte nua a thógáil i bPort Láirge.  Le linn na 1780idí, ceapadh Gandon ina chomhairleoir ar Choimisiún na Sráideanna Leathana i mBaile Átha Cliath agus dhear sé roinnt foirgneamh, lena n-áirítear Droichead Carlisle agus feabhsúcháin ar ospidéal luí seoil agus gairdíní Rotunda.  Idir an dá linn, coimisiúnaíodh é chun síntí a chur le Teach na Parlaiminte, Sráid Westmoreland. Cuireadh tús leis an obair i mBealtaine 1785 agus cuireadh i gcrích faoi 29 Aibreán 1789 í. Chosain an obair sin thart ar fhiche míle punt.
1954 — Siobhán Parkinson, scríbhneoir Éireannach"
Triplet duplicates,Wikipedia,38,"81 Móin Bhán, Cill Mhantáin
Tarluithe
1963 — Anthony Albanese, polaiteoir Astrálach
Is port gnóthach ar Mhurascaill Mheicsiceo é Mobile.
Bailte fearainn"
Triplet duplicates,Wikipedia,39,"I ndeireadh na dála, nuair atá cinneadh déanta ag na cairdinéil, íslíonn gach cairdinéal ceannbhrat corcra os comhair a chathaoireach agus fágtar ceannbhrat an Phápa nuathofa fillte. Cuirtear na ballóid deireanaigh sa tine agus is é an deatach bán astu an comhartha go bhfuil toradh faighte sa toghchán. Fiafraíonn Déan na gCairdinéil den ball roghnaithe an nglacann sé leis an toghchán agus má ghlacann, cén t-ainm ab fhearr leis a bheith air. Ag an bpointe seo, aithnítear é go hoifigiúil mar Pontifex Maximus, Pápa Naofa na Róimhe. I ndiaidh glactha, déantar Easpag na Róimhe de agus umhlaíonn chuile chairdinéal roimhe.
Baill den 4ú Dáil
Réalteolaíocht
18 Samhain — Alexander Mackenzie Stuart, dlíodóir
Bhí 63 shatailít ag Iúpatar, nuair a seiceáladh an uair dheireanach é, ach bíonn cinn nua á n-aithint go minic. Is gnách folúsghlantóir an spáis a thabhairt ar Iúpatar, nó baineann sé den spás an chuid is mó de na scuabréaltaí agus de na hastaróidigh a d'fhéadfadh dochar a dhéanamh don Domhan. Chonacthas sampla maith den obair seo i Mí Iúil 1994, nuair a bhuail an scuabréalta úd Shoemaker-Levy 9 faoi Iúpatar."
Triplet duplicates,Wikipedia,40,"D'éirigh Mozart as a phost agus chuaigh chomh fada le Páras ar thóir poist nua; b'éigean dó filleadh abhaile agus a post i Salzburg a fháil arís, mar orgánaí, a bhuíochas sin ar a athair, a thug an Prions-Ardeaspag ar a thaobh.
1952 — Hattie McDaniel, ban-aisteoir Meiriceánach (r. 1893)
Gaeilgeoirí
1973 — Airat Ichmouratov, cumadóir Ceanadach
Alt na nGealbhán"
Triplet duplicates,Wikipedia,41,"Ollscoileanna in Éirinn
Is é Monarc Shasana, faoin teideal """"Tiarna Mhanann"""", an ceann stáit. Is minic rialtas Londan, mar sin, ag déanamh """"Orduithe sa Chomhairle"""" i dtaobh ghnóthaí an oileáin. Anois is arís athraítear an dlí de réir dhlí Shasana nó, níos minice, de réir rialachán de chuid an Aontais Eorpaigh.
— Is ionann /cz/ an litrithe agus [ʧ], nó /ch/ an Bhéarla. Sa tSeicis, sa tSlóvaicis, sa tSorbais agus i litriú Laidineach na Bílearúisise, úsáidtear an litir úd /č/ leis an bhfuaim seo a chur ar pár.
Gaeltacht
Comhchathracha"
Triplet duplicates,Wikipedia,42,"Is fiú dul suas an cnoc taobh thiar den bhaile le breathnú ar na radhairc. Ar lá breá, is féidir sléibhte Chiarraí a fheiceáil, chomh maith le cósta Chontae an Cláir.
I gcúrsaí tíreolaíochta ní foláir aird a choinneáil ar an scála; déanann an tíreolaí staidéar ar an domhan go léir nó ar chuid de – tíreolaíocht ghinearálta nó tíreolaíocht réigiúnach.
1962 — Carlos Alazraqui, aisteoir Meiriceánach
1944 — Rajiv Gandhi, Príomh-Aire na hIndia ó 1984 go 1989
Sa bhliain 1957 rinneadh príomhchathair rialtas frith-Chumannach Vítneam Theas de Shaigon. Thosaigh an dara cogadh Inde-Síneach (cogadh cathartha), agus neart saighdiúirí Meiriceánacha sa chathair dá bharr chun cuidiú le rialtas an deiscirt. Ba dhian an comhrac a bhíodh ar siúl timpeall na cathrach. Nuair a rug fórsaí Vítneam Thuaidh an chraobh leo sa bhliain 1975 thug an rialtas nua Cumannach """"Cathair Ho Chi Minh"""" ar """"Shaigon"""" le hómós don cheannaire Cummanach Ho Chi Minh."
Triplet duplicates,Wikipedia,43,"An Fhraincis san Afraic
Gearóid Mac Gearailt
Baile Phúinse
Tragóidí millteanacha
1948 — Micí Mac Gabhann, údar, seanchaí, agus sirtheoir óir Éireannach (r. 1865)"
Triplet duplicates,Wikipedia,44,"1535 — Pápa Gréagóir XIV, Pápa ó 1590 go 1591
Ón taobh eile de, thug sé taitneamh do chultúr dúchasach Bhurma, agus é ag cur beospéise ann. Fuair sé tuiscint mhaith do theanga is do nósanna na tíre, rud is furasta a aithint ar an gcéad úrscéal leis, Burmese Days. Chuir sé an chuid ba mheasa d'obair an státseirbhísigh choilínigh i míotar in aistí cosúil le Shooting an Elephant agus A Hanging.
An Lucht Oibre
1971 - Tugadh isteach imtheorannú i dTuaisceart Éireann
30 Samhain — A. L. F. Rivet, seandálaí Sasanach"
Triplet duplicates,Wikipedia,45,"Tagairtí
2021 — Seamus Deane, file Éireannach (r. 1940)
Féach freisin
1759 — Friedrich Schiller, scríbhneoir Gearmánach (b. 1805)
5 Nollaig — Marie Henri d'Arbois de Jubainville, staraí agus focleolaí Francach (b. 1910)"
Triplet duplicates,Wikipedia,46,"GBRÁ An Ghníomhaireacht Bainistíochta Rialtais Áitiúil
|colspan=129 bgcolor=#E0FFE0 align=""""center""""|Qianlong
Baile na Trá, Baile Uí Choigligh, Baile an Bharúnaigh, Baile an tSionóidigh
1938 — Juan Carlos, rí na Spáinne
Teaghlach"
Triplet duplicates,Wikipedia,47,"Aston Hall
Nuair a bhain an Pholainn amach an neamhspleáchas i ndeireadh an Chéad Chogadh Domhanda, baineadh na srianta deireanacha d'fhorbairt na Polainnise mar theanga chultúrtha. Tháinig sraith fhada scríbhneoirí bunúla nua-aimseartha ar an bhfód: Witold Gombrowicz, Stanisław Ignacy Witkiewicz, Sergiusz Piasecki, Bruno Schulz, Józef Mackiewicz, Jerzy Andrzejewski, Czesław Miłosz, Tadeusz Borowski, Stanisław Lem, Ryszard Kapuściński, Paweł Huelle... Bhain ceathrar scríbhneoirí Polannacha Duais Nobel na Litríochta amach freisin: Henryk Sienkiewicz, Władysław Reymont, Czesław Miłosz agus Wisława Szymborska.
Ré na Práinne
1973: Patrick White, úrscéalaí, gearrscéalaí, file agus drámadóir, An Astráil
An Leabhar Laighneach de chuid na 12ú haoise, caomhnaithe i Leabharlann Choláiste na Tríonóide"
Triplet duplicates,Wikipedia,48,"5 Bealtaine — Mary Elmes, oibrí cabhrach Éireannach
Cailín
1967 — Trevor Clarke, polaiteoir Briotanach
Aibreán, 17
Iompar"
Triplet duplicates,Wikipedia,49,"1938 — Kenny Rogers, ceoltóir Meiriceánach (b. 2020)
An séimhiú
an Spáinn
2017 — Kathleen O'Connor, polaiteoir agus múinteoir Éireannach
Decade (1991, Sex Pistols)"
Triplet duplicates,Wikipedia,50,"Glactar leis go raibh Brian Ború aitheanta mar Ard-Rí na hÉireann i 1002 nuair a d’éirigh leis an ceann is fearr a fháil ar chlann Uí Néill. Bhíodh aithne air mar Brian Bóirmhe de bharr an chíosa a bhailigh sé ó thaoisigh beaga na hÉireann agus a d'úsáid sé chun na mainistreacha agus na leabharlanna a réab na Lochlannaigh a atógáil, más fíor.
Ciallaíonn an focal Daonlathas as Gréigis """"riail an phobail"""".  Is córas rialaithe a thagann chugainn ó na cathairstáit sa tSean-Ghréig.
5 Nollaig — Phillis Wheatley, file Meiriceánach (r. 1753).
An Chambóid - Lá na Saoirse
Fáinní agus fithis"
Triplet duplicates,XLEnt,1,"Aziatochki Físeán HD dtugtar Cailín Kim watch
Inexperienced Aziatochki Téalainnis Físeán a dtugtar Téalainnis
D’
HD dtugtar Kim chlárú
Brazzers físeán catagóir Inexperienced Déagóirí Seapáinis Aziatochki Téalainnis Físeán HD ar a dtugtar Kim"
Triplet duplicates,XLEnt,2,"Margaret Kelly Príomhoifigeach Márta 2010
hÉireann ( cuid de Chumann
Bord Achomhairc neamhspleách óna struchtúir riaracháin
The Summerhouse
Mic le Cú Uladh"
Triplet duplicates,XLEnt,3,"lʹa:lʹ déileála
Aziatochki Físeán ar Cailín Kim watch gan chlárú
Is dráma comhaimseartha é Cruachás faoi cheisteanna sóisialta treibh ársa in Éirinn agus é bunaithe ar mhúnla Cúirt
abróidh rather
Rug sí"
Triplet duplicates,XLEnt,4,"Pámháistrí
Seapáinis Físeán ar a Téalainnis
catagóir Inexperienced Téalainnis Cailín
Téalainnis Físeán HD ar a Cailín Kim watch gan chlárú sa
tharla sin ar"
Triplet duplicates,XLEnt,5,"Chorcaí 465 A
Tá á chur amárach le hobair athchóirithe atá beartaithe ar 22 scoil a thóg Western Building Systems
DogeCoins Thoir Dollar Cairibe a thiontú idir
Téalainnis Físeán ar dtugtar Téalainnis
SafeEyes"
Triplet duplicates,XLEnt,6,"( Uaimhe
Brazzers físeán catagóir Déagóirí Seapáinis Aziatochki Téalainnis Físeán HD ar Cailín Kim watch gan
Seapáinis Aziatochki Físeán HD ar dtugtar Téalainnis
Ní gheobhaidh tú
hÉireann Tarrtháil"
Triplet duplicates,XLEnt,7,"Ní sé ach rud éigin
Gallagher
catagóir Téalainnis ar Cailín watch
cháilíocht
Cuir uait"
Triplet duplicates,XLEnt,8,"Téalainnis ar a Cailín Kim watch
Brazzers físeán catagóir Inexperienced Déagóirí Seapáinis Téalainnis Físeán HD ar dtugtar Cailín Kim watch gan chlárú sa HD
Hubert J Farnsworth : Is eolaí é
catagóir HD ar dtugtar Cailín gan
Larsen"
